Transaction Date,Revenue Location ID,Revenue Location Name,Transaction Location ID,Transaction Location Name,Payment Type,Product ID,Product Name,Amount,Account ID,Account Name,Batch/Deposit Date,Batch ID,Deposit ID,Revenue Note
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1044,23,15,3000.1601.434410003,campsite rentals,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1044,23,3,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1129,51,18,3000.1601.434410003,campsite rentals,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1135,57,15,3000.1601.434410003,campsite rentals,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1135,57,3,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1140,62,36,3000.1601.434410003,campsite rentals,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1140,62,12,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8030,1OZ. PYRAMID SINKER,0.06,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8030,1OZ. PYRAMID SINKER,0.84,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8041,2OZ. PYRAMID SINKER,0.12,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8041,2OZ. PYRAMID SINKER,1.78,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8136,BEVERAGES-COFFEE CUP - 8OZ.,0.03,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8136,BEVERAGES-COFFEE CUP - 8OZ.,0.47,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8190,CABE FLYTRAP DECAL,0.13,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8190,CABE FLYTRAP DECAL,1.87,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8300,DOCKAGE FEES-BOAT LAUNCH,24,3000.1601.434410001,Dock rental fees,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8324,FIREWOOD,1.18,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8324,FIREWOOD,16.83,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8379,FOOD-ICE,0.52,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8379,FOOD-ICE,7.48,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8388,"FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY",0.1,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8388,"FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY",1.4,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8402,FOOD-M & M PLAIN CANDY,0.21,2000.1601.000211940,sales tax payable,10/25/2017,,231681741,
10/23/2017,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8402,FOOD-M & M PLAIN CANDY,2.94,3000.1601.434150004,PFR Revenues-Other,10/25/2017,,231681741,
