Transaction Date,Revenue Location ID,Revenue Location Name,Transaction Location ID,Transaction Location Name,Payment Type,Product ID,Product Name,Amount,Account ID,Account Name,Batch/Deposit Date,Batch ID,Deposit ID,Revenue Note
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,,,0.01,3000.1601.000200000,Default Overage/Shortage,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1032,11,69,3000.1601.434410003,campsite rentals,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1032,11,9,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1052,31,46,3000.1601.434410003,campsite rentals,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,1052,31,6,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8379,FOOD-ICE,0.39,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8379,FOOD-ICE,5.6,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8388,"FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY",0.13,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8388,"FOOD-ICE CREAM, BIG VANILLA SANDWICH, BLUE BUNNY",1.87,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8390,"FOOD-ICE CREAM, CCOKIES AND CREAM BAR, BLUE BUNNY",0.13,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8390,"FOOD-ICE CREAM, CCOKIES AND CREAM BAR, BLUE BUNNY",1.87,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8401,FOOD-M & M PEANUT CANDY,0.07,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8401,FOOD-M & M PEANUT CANDY,0.98,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8413,FOOD-SLIM JIM,0.02,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8413,FOOD-SLIM JIM,0.23,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,9750,VANILLA NUTTY SUNDAE CONE,0.26,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,9750,VANILLA NUTTY SUNDAE CONE,3.74,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,160066,FIELD GUIDE,0.47,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,160066,FIELD GUIDE,6.78,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,164256,SODA,0.39,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,164256,SODA,5.61,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,164260,DASANI,0.1,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,164260,DASANI,1.4,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,164262,SMART WATER,0.14,2000.1601.000211940,sales tax payable,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,164262,SMART WATER,2.01,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349909533,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,MC,8401,FOOD-M & M PEANUT CANDY,0.07,2000.1601.000211940,sales tax payable,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,MC,8401,FOOD-M & M PEANUT CANDY,0.98,3000.1601.434150004,PFR Revenues-Other,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,MC,8413,FOOD-SLIM JIM,0.03,2000.1601.000211940,sales tax payable,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,MC,8413,FOOD-SLIM JIM,0.46,3000.1601.434150004,PFR Revenues-Other,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,MC,164256,SODA,0.13,2000.1601.000211940,sales tax payable,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,MC,164256,SODA,1.87,3000.1601.434150004,PFR Revenues-Other,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,VISA,1125,47,23,3000.1601.434410003,campsite rentals,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,VISA,1125,47,3,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,VISA,8324,FIREWOOD,2.29,2000.1601.000211940,sales tax payable,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,VISA,8324,FIREWOOD,32.7,3000.1601.434150004,PFR Revenues-Other,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,VISA,8379,FOOD-ICE,0.2,2000.1601.000211940,sales tax payable,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,VISA,8379,FOOD-ICE,2.8,3000.1601.434150004,PFR Revenues-Other,2/17/2022,349694307,,
2/17/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,VISA,8424,FUEL-GASOLINE,248.27,3000.1601.434140003,PFR Revenues-Fuel,2/17/2022,349694307,,
2/17/2022,12802807,Cliffs of the Neuse State Park,12802807,Cliffs of the Neuse State Park,CASH,39502,Stuffed Animals,0.38,2000.1601.000211940,sales tax payable,2/21/2022,,349920044,
2/17/2022,12802807,Cliffs of the Neuse State Park,12802807,Cliffs of the Neuse State Park,CASH,39502,Stuffed Animals,5.62,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349920044,
2/17/2022,12802807,Cliffs of the Neuse State Park,12802807,Cliffs of the Neuse State Park,VISA,39602,T-Shirt Adult XL Short Slv,0.95,2000.1601.000211940,sales tax payable,2/17/2022,349694307,,
2/17/2022,12802807,Cliffs of the Neuse State Park,12802807,Cliffs of the Neuse State Park,VISA,39602,T-Shirt Adult XL Short Slv,14.05,3000.1601.434150004,PFR Revenues-Other,2/17/2022,349694307,,
2/17/2022,12802808,Fort Fisher State Recreation Area,12802808,Fort Fisher State Recreation Area,CASH,72702,DAILY VEHICLE ACCESS FEE,20,3000.1601.435700006,Vehicle access fee,2/18/2022,,349706816,
2/17/2022,12802808,Fort Fisher State Recreation Area,12802808,Fort Fisher State Recreation Area,CASH,164155,A FOFI 2022 Annual Pass,300,3000.1601.435700006,Vehicle access fee,2/18/2022,,349706816,
2/17/2022,12802808,Fort Fisher State Recreation Area,12802808,Fort Fisher State Recreation Area,DISC,164155,A FOFI 2022 Annual Pass,150,3000.1601.435700006,Vehicle access fee,2/17/2022,349694307,,
2/17/2022,12802808,Fort Fisher State Recreation Area,12802808,Fort Fisher State Recreation Area,MC,164155,A FOFI 2022 Annual Pass,150,3000.1601.435700006,Vehicle access fee,2/17/2022,349694307,,
2/17/2022,12802808,Fort Fisher State Recreation Area,12802808,Fort Fisher State Recreation Area,VISA,72702,DAILY VEHICLE ACCESS FEE,40,3000.1601.435700006,Vehicle access fee,2/17/2022,349694307,,
2/17/2022,12802808,Fort Fisher State Recreation Area,12802808,Fort Fisher State Recreation Area,VISA,164155,A FOFI 2022 Annual Pass,"1,650.00",3000.1601.435700006,Vehicle access fee,2/17/2022,349694307,,
2/17/2022,12802811,Hammocks Beach State Park,12802811,Hammocks Beach State Park,PER CHQ,1613,A,42,3000.1601.434410003,campsite rentals,2/22/2022,,349985285,
2/17/2022,12802811,Hammocks Beach State Park,12802811,Hammocks Beach State Park,PER CHQ,1613,A,3,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/22/2022,,349985285,
2/17/2022,12802811,Hammocks Beach State Park,12802811,Hammocks Beach State Park,PER CHQ,1614,B,32,3000.1601.434410003,campsite rentals,2/22/2022,,349985285,
2/17/2022,12802811,Hammocks Beach State Park,12802811,Hammocks Beach State Park,PER CHQ,1614,B,3,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/22/2022,,349985285,
2/17/2022,12802811,Hammocks Beach State Park,12802811,Hammocks Beach State Park,PER CHQ,1615,C,32,3000.1601.434410003,campsite rentals,2/22/2022,,349985285,
2/17/2022,12802811,Hammocks Beach State Park,12802811,Hammocks Beach State Park,PER CHQ,1615,C,3,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/22/2022,,349985285,
2/17/2022,12802813,Merchants Millpond State Park,12802813,Merchants Millpond State Park,CASH,63852,PROPANE,0.54,2000.1601.000211940,sales tax payable,2/21/2022,,349903131,
2/17/2022,12802813,Merchants Millpond State Park,12802813,Merchants Millpond State Park,CASH,63852,PROPANE,8,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349903131,
2/17/2022,12802813,Merchants Millpond State Park,12802813,Merchants Millpond State Park,VISA,113852,Canoe Rental 24,2.85,2000.1601.000211940,sales tax payable,2/17/2022,349694307,,
2/17/2022,12802813,Merchants Millpond State Park,12802813,Merchants Millpond State Park,VISA,113852,Canoe Rental 24,42.15,3000.1601.000434420,Equipment rentals,2/17/2022,349694307,,
2/17/2022,12802832,Jones Lake State Park,12802832,Jones Lake State Park,CASH,21901,2 Firewood Bundles,0.63,2000.1601.000211940,sales tax payable,2/21/2022,,349900665,
2/17/2022,12802832,Jones Lake State Park,12802832,Jones Lake State Park,CASH,21901,2 Firewood Bundles,9.37,3000.1601.434150004,PFR Revenues-Other,2/21/2022,,349900665,
2/17/2022,12802832,Jones Lake State Park,12802832,Jones Lake State Park,VISA,1642,15,38,3000.1601.434410003,campsite rentals,2/17/2022,349694307,,
2/17/2022,12802832,Jones Lake State Park,12802832,Jones Lake State Park,VISA,1642,15,6,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/17/2022,349694307,,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,CASH,1376,34,44,3000.1601.434410003,campsite rentals,2/21/2022,,349907652,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,CASH,1376,34,6,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),2/21/2022,,349907652,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,VISA,,,0,2000.1601.000300000,Default Overpayment Deposit,1/25/2022,348055040,,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,VISA,1346,4,155,2000.1601.000218110,Gift Card,1/25/2022,348055040,,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,VISA,1346,4,-140,3000.1601.434410003,campsite rentals,1/25/2022,348055040,,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,VISA,1346,4,-15,3000.1601.435900001,CRS Vendor Fees (Transaction Fees),1/25/2022,348055040,,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,VISA,,,0,2000.1601.000300000,Default Overpayment Deposit,1/30/2022,348289040,,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,VISA,1346,4,50,2000.1601.000218110,Gift Card,1/30/2022,348289040,,
2/17/2022,12802834,Medoc Mountain State Park,12802834,Medoc Mountain State Park,VISA,1346,4,-44,3000.1601.434410003,campsite rentals,1/30/2022,348289040,,
