Transaction Date,Revenue Location ID,Revenue Location Name,Transaction Location ID,Transaction Location Name,Payment Type,Product ID,Product Name,Amount,Account ID,Account Name,Batch/Deposit Date,Batch ID,Deposit ID,Revenue Note
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,,,2.54,3000.1601.000200000,Default Overage/Shortage,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8136,BEVERAGES-COFFEE CUP - 8OZ.,0.03,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8136,BEVERAGES-COFFEE CUP - 8OZ.,0.47,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8324,FIREWOOD,1.38,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8324,FIREWOOD,19.62,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8379,FOOD-ICE,0.2,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8379,FOOD-ICE,2.8,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8402,FOOD-M & M PLAIN CANDY,0.07,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8402,FOOD-M & M PLAIN CANDY,0.98,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8535,MARINA SUNSET,0.07,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,8535,MARINA SUNSET,0.93,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,9701,JOLLY RANCHER COOL TUBE 4 OZ.,0.08,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,9701,JOLLY RANCHER COOL TUBE 4 OZ.,1.17,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,9750,VANILLA NUTTY SUNDAE CONE,0.26,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,9750,VANILLA NUTTY SUNDAE CONE,3.74,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,14550,blue bunny fudge bar,0.13,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,14550,blue bunny fudge bar,1.86,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,71502,"CABE NOTE CARDS, ASST DESIGNS",0.46,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,71502,"CABE NOTE CARDS, ASST DESIGNS",6.64,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,78102,CABE SCREENPRINT TSHIRT (SMALL - XLARGE),1.18,2000.1601.000211940,sales tax payable,3/2/2022,,350499284,
2/28/2022,12802806,Carolina Beach State Park,12802806,Carolina Beach State Park,CASH,78102,CABE SCREENPRINT TSHIRT (SMALL - XLARGE),16.82,3000.1601.434150004,PFR Revenues-Other,3/2/2022,,350499284,
